 TITLE = "Information of all contacts"
 VARIABLES= "pos_x"  "pos_y" "model_name""kn" "ks" "pb_kn" "pb_ks" "pb_ten" "pb_coh" "pb_fa" "pb_rmul" "normal_x" "normal_y" "shear_x" "shear_y" "f_global_x" "f_global_y" "f_local_x" "f_local_y" "cf_normal" "cf_shear" 
  -1.6348  -1.57768  linearpbond  6.57215e+10  3.28608e+10  1.07818e+11  5.3909e+10  7.5927e+07  7.5927e+07  0  1  0.192058  -0.981384  0.981384  0.192058  7147.35  -36521.8  37214.6  0  37214.6  0
  3.23601  -4.71122  linearpbond  6.42745e+10  3.21373e+10  1.09041e+11  5.45207e+10  6.54487e+07  6.54487e+07  0  1  -0.995188  -0.0979865  0.0979865  -0.995188  -7768.18  -764.857  7805.74  0  7805.74  0
  -2.99238  -1.956  linearpbond  6.94191e+10  3.47095e+10  1.04911e+11  5.24556e+10  5.4806e+07  5.4806e+07  0  1  -0.846865  -0.531807  0.531807  -0.846865  -14319.6  -8992.29  16908.9  0  16908.9  0
  -1.32719  0.118984  linearpbond  6.95494e+10  3.47747e+10  1.13149e+11  5.65747e+10  5.13051e+07  5.13051e+07  0  1  -0.856612  -0.515961  0.515961  -0.856612  -26534.5  -15982.4  30976.1  0  30976.1  0
  -0.209877  2.6141  linearpbond  6.14355e+10  3.07177e+10  1.13548e+11  5.67738e+10  5.44643e+07  5.44643e+07  0  1  -0.310796  0.950477  -0.950477  -0.310796  -2096.02  6410.06  6744.05  0  6744.05  0
  -0.28371  2.14127  linearpbond  6.82933e+10  3.41467e+10  1.26223e+11  6.31113e+10  4.44579e+07  4.44579e+07  0  1  -0.582471  -0.812852  0.812852  -0.582471  -1420.3  -1982.05  2438.4  0  2438.4  0
  -3.43375  1.49942  linearpbond  6.42862e+10  3.21431e+10  1.08449e+11  5.42247e+10  6.46319e+07  6.46319e+07  0  1  -0.868259  -0.496112  0.496112  -0.868259  -3818.78  -2182  4398.21  0  4398.21  0
  3.98299  -2.58519  linearpbond  6.64029e+10  3.32014e+10  1.10923e+11  5.54613e+10  4.12829e+07  4.12829e+07  0  1  -0.76438  -0.644766  0.644766  -0.76438  -12561.9  -10596.2  16434.1  0  16434.1  0
  2.82093  2.87472  linearpbond  6.79654e+10  3.39827e+10  1.13089e+11  5.65444e+10  5.10918e+07  5.10918e+07  0  1  -0.855344  -0.51806  0.51806  -0.855344  -1490.22  -902.589  1742.25  0  1742.25  0
  1.88571  1.2153  linearpbond  6.40953e+10  3.20477e+10  1.25662e+11  6.28308e+10  4.06692e+07  4.06692e+07  0  1  -0.51906  0.854738  -0.854738  -0.51906  -6129.81  10094  11809.5  0  11809.5  0
  -1.02864  -3.11465  linearpbond  6.34897e+10  3.17449e+10  1.25465e+11  6.27327e+10  5.79438e+07  5.79438e+07  0  1  -0.348444  -0.93733  0.93733  -0.348444  -15322  -41216.9  43972.7  0  43972.7  0
  -4.51483  2.07927  linearpbond  6.89283e+10  3.44642e+10  1.3246e+11  6.623e+10  5.58126e+07  5.58126e+07  0  1  0.877842  0.478951  -0.478951  0.877842  2047.46  1117.09  2332.37  0  2332.37  0
  2.82463  2.57241  linearpbond  6.9735e+10  3.48675e+10  1.16915e+11  5.84576e+10  6.02453e+07  6.02453e+07  0  1  0.870362  -0.492413  0.492413  0.870362  3116.38  -1763.11  3580.56  0  3580.56  0
  -3.50776  -1.65431  linearpbond  6.67869e+10  3.33934e+10  1.19635e+11  5.98173e+10  5.90742e+07  5.90742e+07  0  1  -0.859653  -0.510878  0.510878  -0.859653  -278.966  -165.785  324.51  0  324.51  0
  4.73928  -0.0947381  linearpbond  6.31913e+10  3.15957e+10  1.24147e+11  6.20737e+10  4.69787e+07  4.69787e+07  0  1  -0.0855678  0.996332  -0.996332  -0.0855678  -929.596  10824  10863.9  0  10863.9  0
  0.348367  -3.91018  linearpbond  6.95822e+10  3.47911e+10  1.13412e+11  5.67059e+10  4.0349e+07  4.0349e+07  0  1  0.520937  0.853595  -0.853595  0.520937  12696.3  20803.8  24372  0  24372  0
  0.799502  -1.75078  linearpbond  6.9338e+10  3.4669e+10  1.01644e+11  5.0822e+10  5.92767e+07  5.92767e+07  0  1  0.610293  -0.792176  0.792176  0.610293  14347.9  -18623.9  23509.8  0  23509.8  0
  -3.33785  -4.7342  linearpbond  6.52275e+10  3.26137e+10  1.18416e+11  5.9208e+10  5.67946e+07  5.67946e+07  0  1  0.999438  0.0335096  -0.0335096  0.999438  25567.1  857.225  25581.5  0  25581.5  0
